iteration,phosphate_concentration,population,well_plate,term,estimate,std.error,statistic,p.value,number_of_points
4,10,22,D03_20,days,1.4873275981836547,0.15466767481108973,9.616279549041314,6.537992079296882e-4,6
4,10,23,B06_19,days,1.509592940613278,0.16816604181399963,8.976800097863789,8.522430204573758e-4,6
4,10,23,E05_19,days,1.571691315482625,0.15331300553400506,10.251519823828785,5.104330949483217e-4,6
4,10,23,F10_19,days,1.5902298122689196,0.12207005434597108,13.027190171980168,2.003906743546528e-4,6
4,10,24,E06_19,days,1.5416491954946467,0.18976205446196404,8.124117331390167,0.0012485466991057177,6
4,10,27,D11_20,days,1.6835449086103331,0.21386592124355186,7.871964354213786,0.001407612417619305,6
4,10,27,G02_20,days,1.5189011204071818,0.16922240757834786,8.975768293001916,8.526194821355538e-4,6
4,10,28,E03_20,days,1.4278917350622482,0.14973857005922742,9.535898028794195,6.753322667177097e-4,6
4,10,29,B10_21,days,1.5707166675862696,0.15332675781168167,10.244243666297622,5.11840299731704e-4,6
4,10,29,E06_21,days,1.4187503507474404,0.16454845748522165,8.62208234844657,9.947780733845454e-4,6
4,10,3,B03_21,days,1.5373087421952194,0.1862740687809337,8.252940155632508,0.0011758722558795492,6
4,10,3,C10_21,days,1.5263990565917012,0.13174813096664054,11.585735944733782,3.170947736268061e-4,6
4,10,3,D09_21,days,1.4212275951972473,0.18235225422523868,7.793858108503386,0.0014619068563102302,6
4,10,3,F09_21,days,1.3793565566649915,0.1245162972232108,11.07771904100493,3.7767409353333856e-4,6
4,10,35,C04_20,days,1.3590095232785342,0.18540252353051906,7.3300486821843505,0.001843617961212231,6
4,10,35,D08_20,days,1.4267786514096181,0.1325955318501481,10.760382582288534,4.229018555076772e-4,6
4,10,4,F03_20,days,1.4493670415239288,0.20168653784334936,7.186235913522682,0.0019863770621720346,6
4,10,6,C02_19,days,1.6047658857087594,0.20064078720330678,7.998203695655712,0.0013250281325752362,6
4,10,6,C09_19,days,1.5621614413864184,0.18749153145834035,8.331904002467027,0.0011339072079131624,6
4,10,6,E09_19,days,1.6477552371985704,0.12006833888797608,13.723478249631889,1.6333360830278178e-4,6
4,10,7,B08_21,days,1.4353594153669986,0.20841269811342253,6.887101545923302,0.002329716183296846,6
4,10,7,C07_21,days,1.42381389958383,0.15276302913865347,9.320408921006162,7.37558139674919e-4,6
4,10,7,D10_21,days,1.3524662299690655,0.17809448795049937,7.594093705724222,0.0016130196093234923,6
4,10,8,B05_19,days,1.616587223488994,0.19907708212882372,8.120408467926472,0.0012507201737901412,6
4,10,8,D03_19,days,1.5544065982388098,0.254247855024332,6.113745180229938,0.0036238989798144422,6
4,10,8,E10_19,days,1.6165653399103832,0.2511188750002828,6.437450549699073,0.0029955090608853757,6
4,10,8,F06_19,days,1.6308166673799744,0.2251112313246428,7.244492679390581,0.0019269579296682011,6
4,10,anc2,B06_20,days,1.4607859239941892,0.07638388714303211,19.124267939635025,4.40490799391057e-5,6
4,10,anc2,C10_20,days,1.4420337304526727,0.15069019222559332,9.569526119482624,6.662182878910116e-4,6
4,10,anc3,C06_21,days,1.3120279548274751,0.15047394608703624,8.71930316806193,9.52948807568294e-4,6
4,10,anc5,C11_19,days,1.4713180902811276,0.20732165707169553,7.096789168399901,0.0020820783125826297,6
4,10,cc1690,B04_21,days,1.324290829137186,0.09208841525401457,14.380645225398794,1.3588315811108168e-4,6
4,20,1,B09_22,days,1.465647061106851,0.10498072537452345,13.9611062495338,1.526728169432372e-4,6
4,20,1,E02_22,days,1.453291102214584,0.13461901335184434,10.795585749958056,4.175641586188215e-4,6
4,20,10,C02_24,days,1.4705313583550597,0.15403439122778614,9.546772942286875,6.723680841289224e-4,6
4,20,10,D11_24,days,1.3042386533378365,0.18314869085752883,7.121201070186204,0.0020554051807363184,6
4,20,10,F08_24,days,1.2039429096498728,0.15638818239405372,7.698426385033872,0.0015318072386206658,6
4,20,14,B04_22,days,1.4939096068242461,0.10914096134887181,13.687891222150103,1.6500903621295923e-4,6
4,20,15,B02_24,days,1.4048960894665727,0.15623898975083308,8.991968597000492,8.46732392179413e-4,6
4,20,15,C11_24,days,1.4287723026492045,0.22261189327330186,6.418220884969038,0.0030288925959366876,6
4,20,15,E07_24,days,1.5910946116037543,0.16411421834726123,9.695044266286796,6.335198105968179e-4,6
4,20,16,B05_24,days,1.4962139441388078,0.2296767804542747,6.514432765817537,0.002866316172686453,6
4,20,16,C08_24,days,1.4709802467833568,0.16092836974713287,9.140589997243566,7.950088211950651e-4,6
4,20,16,E04_24,days,1.4571808094245187,0.15971119973166611,9.123848620965571,8.006355683295681e-4,6
4,20,16,E11_24,days,1.511312606130064,0.20543580266517977,7.356617427553308,0.0018186471943221255,6
4,20,17,B08_23,days,1.5759467661625892,0.19157685772187807,8.226185484524816,0.0011905256668875805,6
4,20,17,C11_23,days,1.495837231780032,0.24613514834585876,6.077300384901324,0.0037043988678193227,6
4,20,17,E07_23,days,1.5780492997709836,0.18343293943082084,8.60286764562328,0.001003312638792312,6
4,20,17,F05_23,days,1.5797898241310278,0.19544999698620058,8.082833709342887,0.0012730060158219587,6
4,20,19,D10_22,days,1.4565201719180751,0.14457715582238276,10.074345173226762,5.461123067707194e-4,6
4,20,2,B10_23,days,1.4469155201086479,0.24323898195855342,5.9485346816457,0.004006989644210324,6
4,20,20,B06_24,days,1.4622898494490513,0.12461884190284864,11.734099170886495,3.0172529063087785e-4,6
4,20,20,D03_24,days,1.4339918128431497,0.14715263864623956,9.744927620975384,6.210795203176016e-4,6
4,20,20,D08_24,days,1.2905438253885533,0.15786214174983249,8.17513186558501,0.0012191201288362411,6
4,20,21,F04_23,days,1.6095182742667344,0.27398531740057824,5.874469075704337,0.004194809729662288,6
4,20,22,B06_23,days,1.5173036494216308,0.13759764886571763,11.02710447401886,3.8446971657276084e-4,6
4,20,22,F10_23,days,1.5801507483565256,0.15170535243814387,10.415919563555374,4.7988181931427976e-4,6
4,20,24,B11_22,days,1.6697891531929674,0.14132952029421897,11.814864649061358,2.937477377222213e-4,6
4,20,24,D02_22,days,1.700802088191448,0.12908206160115288,13.176130494775563,1.9164792094720763e-4,6
4,20,24,E06_22,days,1.5751534216221625,0.15582331079847175,10.108586536576214,5.389810310474006e-4,6
4,20,29,D02_24,days,1.4108615931268365,0.17111934335272905,8.244898358560325,0.0011802531240313482,6
4,20,29,E06_24,days,1.4694837436241062,0.1062608264400313,13.829026112961909,1.5848753414259627e-4,6
4,20,3,B03_24,days,1.4829984979363662,0.16464285408726734,9.007366315153389,8.41183603512748e-4,6
4,20,3,D09_24,days,1.36493308499489,0.1213448555522611,11.248380318908842,3.5583438616519506e-4,6
4,20,30,C03_24,days,1.4758822767916602,0.21958664583167378,6.721184119379517,0.0025518074211377728,6
4,20,31,F08_23,days,1.3546938495441798,0.19262736649685858,7.032717490670115,0.0021541437244171303,6
4,20,35,C04_23,days,1.5051036239156552,0.1259262073520701,11.95226677245682,2.8076956982707484e-4,6
4,20,35,D07_23,days,1.452602765172943,0.15465399351628484,9.392597838218682,7.159491460716446e-4,6
4,20,35,D08_23,days,1.4861341343324315,0.20032612020302973,7.418573937468765,0.001762020516316574,6
4,20,35,F07_23,days,1.4411320144941595,0.14738561003844255,9.777969600412614,6.130059752333825e-4,6
4,20,4,B03_23,days,1.3552125225157332,0.21490569065206225,6.3060802085034435,0.003232960203364427,6
4,20,4,D10_23,days,1.426110811780113,0.19032307225179348,7.493105249443419,0.001696756845874287,6
4,20,5,B09_24,days,1.4784251459021005,0.23924012494747274,6.179670513993845,0.003483669207784829,6
4,20,5,D06_24,days,1.5181581252189802,0.14038056906088128,10.814588766630331,4.1471761196186166e-4,6
4,20,5,E10_24,days,1.515902518466196,0.19278882917780835,7.863020512812417,0.0014137016792082034,6
4,20,6,C02_22,days,1.688621201657357,0.23200935775511813,7.278246093158309,0.001893534183863559,6
4,20,6,F04_22,days,1.4848663450687576,0.12207340959687046,12.163716488073128,2.6216008247871754e-4,6
4,20,7,B08_24,days,1.4752929475434036,0.27511588295796424,5.362441934218745,0.005836766438843791,6
4,20,8,B05_22,days,1.5605337533391785,0.14761867773903,10.571384171981222,4.5305434652658666e-4,6
4,20,8,D03_22,days,1.6562739082125,0.19475670556088953,8.504322885533078,0.0010485369799637535,6
4,20,8,E10_22,days,1.5506022696946635,0.15901453311498967,9.751324230052369,6.195063033475277e-4,6
4,20,anc3,B07_24,days,1.4281699677879558,0.19197239301152802,7.4394549413268685,0.0017434278891046318,6
4,20,anc3,D07_24,days,1.3541092694068717,0.1885244458633368,7.182672057227415,0.0019900849344231366,6
4,20,anc3,F05_24,days,1.3600030973848307,0.16288445816103833,8.34949578823685,0.0011248120208088405,6
4,20,anc4,B11_24,days,1.3060038173381983,0.12157221377149272,10.742617715203941,4.2562765711385317e-4,6
4,20,anc4,F06_24,days,1.3119818389316553,0.11593834839168231,11.316202595014541,3.4759258763580956e-4,6
4,20,anc5,C11_22,days,1.4654151019667818,0.1159891698494439,12.634068369218591,2.2597164129439936e-4,6
4,20,cc1690,B04_24,days,1.5285519565887111,0.2499823581141756,6.114639321429909,0.0036219511395936227,6
4,35,1,C06_25,days,1.5969142805177647,0.19595465564472658,8.14940719455542,0.0012338502355059584,6
4,35,1,E02_25,days,1.6645999759016699,0.1821507321409066,9.138585150533366,7.956800561297698e-4,6
4,35,1,F11_25,days,1.4739918206653877,0.1678193562395267,8.783205070585394,9.266386863761058e-4,6
4,35,11,B07_25,days,1.4718947599052432,0.11178457711567373,13.167243620576915,1.9215608665556212e-4,6
4,35,11,C07_25,days,1.60395990561283,0.20949838074998925,7.656192376622521,0.001564058917174625,6
4,35,14,B04_25,days,1.5607210905795532,0.15015269419014646,10.39422635069823,4.8378053077585486e-4,6
4,35,14,D06_25,days,1.6725897658150652,0.32750861994451685,5.107009904345169,0.006948604024711384,6
4,35,14,D09_25,days,1.7073525611518214,0.22748757854704507,7.505256208082307,0.0016864018042365362,6
4,35,14,F08_25,days,1.4629843823158628,0.21146170779771156,6.918436427815964,0.0022904869065121006,6
4,35,15,B02_27,days,1.4625252338752315,0.19624436782223395,7.452571760938616,0.0017318724264178667,6
4,35,15,E07_27,days,1.643214922858283,0.29459288626488045,5.577917863844145,0.005064051327518208,6
4,35,15,F02_27,days,1.4140116691406797,0.19525420198178048,7.241901351104462,0.0019295539404942138,6
4,35,17,B08_26,days,1.6078654765838893,0.24194721483854048,6.645521741826506,0.0026617226623442706,6
4,35,17,C11_26,days,1.5701328802637318,0.20411849474173294,7.692261704410419,0.001536463257688184,6
4,35,17,E07_26,days,1.5834893696816865,0.19548775547786879,8.100197200642338,0.0012626470532895828,6
4,35,17,F05_26,days,1.6080414941153984,0.24062540351318365,6.682758639103104,0.0026069146659023,6
4,35,18,B11_26,days,1.5460374984295597,0.2990306282806662,5.17016436516486,0.006651225049463468,6
4,35,18,D02_26,days,1.4434234387726657,0.287846914190858,5.014552415231376,0.007413798040407789,6
4,35,19,B03_25,days,1.7249244518466798,0.2255193376299625,7.64867647260022,0.0015698860559892503,6
4,35,19,D04_25,days,1.603611281980727,0.1806474971200984,8.87701909821984,8.896230682616338e-4,6
4,35,19,D10_25,days,1.432044600561735,0.1717129326439913,8.339759728702335,0.0011298344826422171,6
4,35,19,F03_25,days,1.4184171002618746,0.1783349665087562,7.953667909496766,0.001353460871459276,6
4,35,2,B10_26,days,1.5081085256855193,0.24771415910120229,6.08809981293556,0.003680317905613209,6
4,35,2,C08_26,days,1.560544335623955,0.27606796707782627,5.652754110309445,0.004825353489193303,6
4,35,2,E04_26,days,1.5949948036634933,0.20861325700712666,7.645702035173177,0.0015721995704901473,6
4,35,20,B06_27,days,1.5719290424701564,0.24727337497717677,6.357049328967362,0.00313817764139183,6
4,35,20,D03_27,days,1.4957847050997373,0.2629046111223515,5.6894578558898825,0.0047133259339453325,6
4,35,22,D03_26,days,1.5061510642446485,0.2378301143330013,6.332886264082559,0.0031826791861948125,6
4,35,22,F06_26,days,1.481689398803553,0.15141209006508868,9.785806392122371,6.111102660798937e-4,6
4,35,23,B06_25,days,1.4704428585469218,0.14796768271091534,9.937594693698948,5.757881955113004e-4,6
4,35,23,C10_25,days,1.7515336165318638,0.11427580873064669,15.327247612487335,1.0569869644639204e-4,6
4,35,23,E05_25,days,1.5054276559302515,0.1889554337503546,7.967104338048317,0.0013448038921282763,6
4,35,23,F10_25,days,1.4689092005595665,0.19492796404284216,7.53565147911114,0.0016608389129228493,6
4,35,24,D02_25,days,1.7117870276812375,0.1645585943869707,10.40229490327229,4.823258676711117e-4,6
4,35,24,E06_25,days,1.6948920211130467,0.22031140291301313,7.69316521388705,0.0015357797679162828,6
4,35,24,E11_25,days,1.683885909809485,0.16136887495255692,10.435010532883457,4.764830290923954e-4,6
4,35,25,B02_25,days,1.6817473183611382,0.2026322571206356,8.299504443460464,0.0011508977761806873,6
4,35,25,C05_25,days,1.6784592798741111,0.17687359851510778,9.489597622059712,6.881353888194839e-4,6
4,35,26,B09_26,days,1.499206461914495,0.26006575149170413,5.764720857380247,0.0044934086321342685,6
4,35,26,E02_26,days,1.5348672551319629,0.1952797033477455,7.859840161671788,0.0014158748167916342,6
4,35,28,E03_26,days,1.6283877367740125,0.18004694547966474,9.044239725566072,8.280778967994177e-4,6
4,35,28,F02_26,days,1.4031322655608895,0.14296196774443462,9.814724067516986,6.041777909598787e-4,6
4,35,29,B10_27,days,1.4499328098413264,0.17299879483860384,8.38117289310608,0.0011086611797393752,6
4,35,29,D02_27,days,1.5286900097680618,0.1726308058928228,8.855256174365215,8.980442092646567e-4,6
4,35,29,E06_27,days,1.3387087564967617,0.14081368386619703,9.506950743287279,6.833018538560299e-4,6
4,35,29,F04_27,days,1.4346323635434128,0.14165020181242788,10.127993784598642,5.349905141420668e-4,6
4,35,3,B03_27,days,1.5194424365368724,0.18748614226070803,8.104291966411141,0.0012602193575531927,6
4,35,3,C10_27,days,1.4704160212641721,0.21100062265983827,6.96877574449002,0.00222915561734887,6
4,35,30,C03_27,days,1.5335816643130333,0.22002255576439655,6.9701111278573435,0.0022275564003692372,6
4,35,30,E08_27,days,1.4974369589728942,0.15593158275514926,9.603166545960331,6.572532000970612e-4,6
4,35,31,B04_26,days,1.5250089823011188,0.2733348496414093,5.579270203934088,0.005059611266603542,6
4,35,35,D07_26,days,1.4779568436683281,0.1334917541444628,11.071521631732438,3.7849810349642406e-4,6
4,35,35,D08_26,days,1.500711009210858,0.13907424486053035,10.790718372879434,4.182971681469071e-4,6
4,35,4,B03_26,days,1.411958122257467,0.13618372730851508,10.368038459240955,4.885396013036088e-4,6
4,35,5,B09_27,days,1.5593588891927237,0.3159138317893426,4.936026005447378,0.007839002309694173,6
4,35,6,C02_25,days,1.732757559457419,0.21995462463655768,7.877795533149363,0.001403659824405453,6
4,35,6,E09_25,days,1.6752866532715265,0.1839749112658061,9.106060395654058,8.066683805804348e-4,6
4,35,6,F04_25,days,1.5365732313175344,0.18320610107167004,8.38712915306477,0.0011056564809294794,6
4,35,7,B08_27,days,1.454509868581602,0.2010856783690971,7.23328424171421,0.0019382177297154455,6
4,35,7,C07_27,days,1.3599192679087158,0.21685029707223352,6.271235438777021,0.00329978864517985,6
4,35,7,D10_27,days,1.3741911004655718,0.1767093431450727,7.776561646417332,0.0014742785746220226,6
4,35,8,D03_25,days,1.7061969103846861,0.23073113545990812,7.394740666376841,0.0017835421585717063,6
4,35,8,F06_25,days,1.6343410150354696,0.17691629035687484,9.237934006747956,7.632457419760332e-4,6
4,35,anc2,C10_26,days,1.536682276226929,0.17265180940458105,8.90047015160998,8.806579954481961e-4,6
4,35,anc3,F05_27,days,1.4174645154378764,0.2751131518510061,5.152296449300748,0.006733758176333209,6
4,35,anc4,B11_27,days,1.3467276202844127,0.2368029496384901,5.6871235022214215,0.004720355334540803,6
4,35,anc5,C11_25,days,1.734584337476647,0.19297155926309206,8.988808216612702,8.4787688828404e-4,6
4,35,anc5,E07_25,days,1.5347772372318473,0.2203566647804226,6.96496853753526,0.002233722799528337,6
4,50,1,B09_28,days,1.5151019075660457,0.10796372345888794,14.033435111590878,1.4960113204466854e-4,6
4,50,1,C06_28,days,1.4993211392062393,0.17721153992306227,8.460629256182644,0.0010693957363041623,6
4,50,1,E02_28,days,1.567874549270818,0.1890309465434478,8.294274445218683,0.0011536698983300585,6
4,50,11,B07_28,days,1.591820419387359,0.1803530019925737,8.826137640076015,9.094667423210016e-4,6
4,50,11,G02_28,days,1.3669838225828348,0.08180771620531094,16.709717444649684,7.515812162375556e-5,6
4,50,14,D06_28,days,1.4526813643737222,0.2416569170175991,6.011337818515363,0.0038557609964467963,6
4,50,14,F08_28,days,1.3936301328181293,0.18618320831840462,7.485262207077167,0.0017034824180723433,6
4,50,17,B08_29,days,1.5165045805667274,0.19401890697875773,7.816272157088086,0.0014460650317868915,6
4,50,17,C11_29,days,1.4086720719790877,0.20419055834317645,6.898811009721508,0.0023149604533865965,6
4,50,17,E07_29,days,1.474241650132348,0.1992182596770416,7.400133163106049,0.0017786443936689148,6
4,50,17,F05_29,days,1.482943522248329,0.21045038807354957,7.046523106101663,0.0021383587712963,6
4,50,18,D02_29,days,1.4767417084643737,0.23961185876907962,6.16305768859107,0.0035183685003289705,6
4,50,19,B03_28,days,1.5262109630676295,0.12607612464619053,12.10547173265882,2.671289003759918e-4,6
4,50,19,D04_28,days,1.4359696372436457,0.18131375856916573,7.919805140964338,0.0013755861347330494,6
4,50,19,D10_28,days,1.4106507071588887,0.17819179372473096,7.91647402875381,0.001377786708364207,6
4,50,20,D03_30,days,1.4382815182434496,0.1694876525499737,8.48605486360943,0.001057196030663546,6
4,50,21,F04_29,days,1.5037901757158665,0.20927333681206697,7.1857705268316625,0.0019868607708667723,6
4,50,22,D03_29,days,1.331943258115678,0.1783186283099739,7.469456616727342,0.0017171364015488755,6
4,50,22,E10_29,days,1.447758670160425,0.18336104271197515,7.895672105413225,0.0013916276643931445,6
4,50,22,F06_29,days,1.401898083121835,0.21812741947266798,6.426968633796619,0.003013649662724793,6
4,50,24,B11_28,days,1.6800561511662009,0.15285286167596698,10.991329391841905,3.893648171815116e-4,6
4,50,26,B09_29,days,1.3976434391476371,0.11785827658144168,11.858678742700317,2.895297717398592e-4,6
4,50,28,B02_29,days,1.7533180198425118,0.2471738641321217,7.093460410949079,0.0020857484177509295,6
4,50,28,F02_29,days,1.5068051709270764,0.18898682819045937,7.97306979197794,0.0013409823633714164,6
4,50,29,B10_30,days,1.49980007804691,0.06800655605660799,22.053757240676784,2.5020232143561055e-5,6
4,50,29,E06_30,days,1.362138933222321,0.10671388792206421,12.764401707649569,2.1706257548343135e-4,6
4,50,29,F04_30,days,1.4431841468982716,0.12420210008926437,11.619643676403632,3.134978541836142e-4,6
4,50,3,D09_30,days,1.5165558842362943,0.1594897820604428,9.508796517519574,6.827902147249612e-4,6
4,50,31,B04_29,days,1.4924056096523988,0.14555871241620244,10.252945941051593,5.101578481908445e-4,6
4,50,35,C04_29,days,1.3769700862702288,0.21183356797515981,6.500244977376277,0.002889602987652531,6
4,50,6,C02_28,days,1.6429261657548564,0.14219067746877948,11.554387355075303,3.2046599659675995e-4,6
4,50,7,B08_30,days,1.6214565778070453,0.14391872699120947,11.266473875259358,3.536120941770821e-4,6
4,50,7,C07_30,days,1.478131835544798,0.18232238661706443,8.107242686820186,0.001258473521480634,6
4,50,7,D10_30,days,1.5813035139093452,0.1863278389722088,8.486673395837537,0.0010569014005678667,6
4,50,7,F03_30,days,1.543196286666143,0.20286088700765445,7.607165232437904,0.0016025579028934437,6
4,50,8,E10_28,days,1.7387083169702169,0.13564663182900633,12.817924732270544,2.1353085671866587e-4,6
4,50,8,F06_28,days,1.6164396784614938,0.23210204303212773,6.964349203241374,0.0022344668531821686,6
4,50,anc5,C11_28,days,1.5544236224845487,0.13811424016226023,11.254622410103195,3.550657612348907e-4,6
5,0.5,15,B02_3,days,0.01910486268583676,0.0781193887275414,0.2445598077126433,0.8165164914875156,7
5,0.5,16,C08_3,days,0.334358044938882,0.08446152014346293,3.958702665674912,0.010756772362686717,7
5,0.5,22,F06_2,days,-0.19362117316066724,0.17452404302488966,-1.1094240644714726,0.31773495167830507,7
5,0.5,26,F11_2,days,0.34480293901492315,0.09177409009727291,3.7570837112028097,0.013197077920851364,7
5,0.5,3,F09_3,days,0.48020974274508704,0.11679904102386844,4.1114185402169,0.00925104128102516,7
5,1,4,D04_5,days,0.7587967856684021,0.16402705533457276,4.626046502637342,0.00570412707104757,7
5,1,anc2,C10_5,days,0.7440899761382215,0.12373828924394696,6.013417355975131,0.0018277714279531037,7
5,1,anc5,C11_4,days,0.9186129796038432,0.1282087237527221,7.1649802970941705,8.233941507648495e-4,7
5,2,11,B07_7,days,0.9662260225307007,0.2119931099361258,4.557818048057447,0.006068990837476507,7
5,2,11,C07_7,days,1.081012702673138,0.12815350817572416,8.435295436398455,3.841793222854597e-4,7
5,2,11,D11_7,days,1.0037465876905312,0.07794313236979782,12.877934940159948,5.0282449340044215e-5,7
5,2,11,G02_7,days,1.0278043631924914,0.22685860607960948,4.530594545008414,0.006222093393272573,7
5,2,16,C08_9,days,0.9357213227000807,0.11841160932484512,7.902276880074019,5.221227453964419e-4,7
5,2,20,D08_9,days,0.8200275543021496,0.1104887731140317,7.42181790231146,6.99491063132136e-4,7
5,2,21,C02_8,days,1.139181383608769,0.12800123140932201,8.89976894023697,2.9811703417952697e-4,7
5,2,21,E09_8,days,1.11533138920147,0.10143533932870101,10.99549128127073,1.0826636062370842e-4,7
5,2,25,B02_7,days,1.0887201067276604,0.09133617141652071,11.919922740824834,7.323738168365791e-5,7
5,2,25,E03_7,days,1.0387254178355783,0.10464303838569705,9.926369052922633,1.7711289242888732e-4,7
5,2,25,F02_7,days,1.1318984442059203,0.09285559128685686,12.189879236342051,6.568878410634674e-5,7
5,2,27,D11_8,days,0.8427290187130797,0.12524773892583133,6.728496865018245,0.0010991559307947508,7
5,2,27,G02_8,days,0.849288664828442,0.10737512316303122,7.9095477593905885,5.198794655944045e-4,7
5,2,8,B05_7,days,1.2023727083604039,0.19456921607921757,6.1796656870471525,0.0016171423209701778,7
5,2,8,D03_7,days,1.185797727939232,0.21316309278804074,5.562866031026924,0.0025827940861350446,7
5,2,8,E10_7,days,1.1396713221020023,0.13702206535707864,8.317429161004295,4.1052887105214546e-4,7
5,2,8,F06_7,days,1.2134054828455425,0.1435977647898133,8.450030434816494,3.8102853889599114e-4,7
5,2,anc3,B07_9,days,1.0435408624731661,0.20935527319793043,4.984545392781069,0.004159459237565496,7
5,2,anc3,C06_9,days,1.0860865509260782,0.1111464101076115,9.771674585571713,1.9095095145555904e-4,7
5,2,anc3,D07_9,days,0.8757715646057588,0.17330310121929765,5.0534096530538015,0.0039219014031209865,7
5,2,anc3,F05_9,days,0.8541119083942289,0.1914387922808299,4.461540413090859,0.006630993539723394,7
5,2,anc5,B08_7,days,1.3474329865712664,0.14915357732165288,9.033863020700458,2.776807765901135e-4,7
5,2,anc5,E07_7,days,1.1577489762739621,0.09390186987564991,12.329349541251073,6.215411710390061e-5,7
5,2,anc5,F05_7,days,1.3709157108410883,0.11403271749789375,12.022126113642868,7.026352906892714e-5,7
5,2,cc1690,B04_9,days,1.1398816859852665,0.2169497445984035,5.25412780778012,0.0033149009911197756,7
5,2,cc1690,C05_9,days,1.126465727657552,0.20459690246676523,5.50578094817704,0.0027025931991413892,7
5,4,20,E09_12,days,1.0458067977025418,0.10590159680889255,9.875269393621886,1.8154761800300871e-4,7
5,4,21,C02_11,days,1.4923530486176435,0.1450462962986872,10.288804931251116,1.4910705427820652e-4,7
5,4,21,C09_11,days,1.3923878252899689,0.13756436187099302,10.121719072820191,1.6130700068421234e-4,7
5,4,21,E09_11,days,1.4248052371351492,0.12048827083501429,11.825260892706712,7.612677105594466e-5,7
5,4,21,F04_11,days,1.352782084530583,0.12744281189836482,10.614816672512074,1.2832347906976027e-4,7
5,4,22,F06_11,days,-0.23626788625291326,0.2695870376758197,-0.8764067007443698,0.4209130170579042,7
5,4,25,B02_10,days,1.472232852286238,0.14959286364351984,9.841598164699704,1.845421706991161e-4,7
5,4,25,C05_10,days,1.2935172942102369,0.12133270105447161,10.66091237538279,1.2567198915745768e-4,7
5,4,28,B02_11,days,1.6442843154500402,0.14145899516448848,11.623752265015504,8.274374684157664e-5,7
5,4,28,C05_11,days,1.423337484346296,0.13650794098363794,10.426774252765995,1.3985523125217166e-4,7
5,4,28,E03_11,days,1.3869361113024992,0.11127395159410819,12.464157976177558,5.895144600392562e-5,7
5,4,28,F02_11,days,1.3692562250078018,0.12908258038799642,10.60759880141915,1.2874467725972196e-4,7
5,4,29,B10_12,days,1.5857899546585665,0.09964763725127868,15.913974464439374,1.783242949302475e-5,7
5,4,35,C04_11,days,1.5024713199132966,0.07857357600201527,19.12183963569077,7.211292475251379e-6,7
5,4,35,D08_11,days,1.4051547963677877,0.18622622505119593,7.545418460700113,6.478041847286059e-4,7
5,4,8,B05_10,days,1.3386027043902018,0.1815078213565648,7.374903705998271,7.203792464399064e-4,7
5,4,8,D03_10,days,1.371656513638693,0.25477025979617296,5.383895729179993,0.0029809025439884985,7
5,4,8,E10_10,days,1.3391050716338238,0.17681123576700383,7.573642397921213,6.36644542321012e-4,7
5,4,8,F06_10,days,1.2864579317683729,0.18734415924616157,6.866816328541241,0.0010013438392858503,7
5,4,anc2,C10_11,days,1.2339763154385954,0.16145599468392796,7.642802720668698,6.102483556967876e-4,7
5,4,anc2,E05_11,days,1.2074335003318222,0.1618920581087579,7.458262711816766,6.837584014109998e-4,7
5,4,anc3,C06_12,days,1.1724201650628963,0.15270773406820246,7.67754280565298,5.974797180774113e-4,7
5,4,anc3,D07_12,days,1.1264810532088192,0.09502891023444894,11.85408788156826,7.52326920675033e-5,7
5,4,anc3,F05_12,days,1.1440508624843706,0.1265514918623411,9.040200519554796,2.7675689435020947e-4,7
5,4,anc5,B08_10,days,1.3499969712825668,0.17084950518700315,7.901673287288301,5.223094873273384e-4,7
5,4,anc5,C11_10,days,1.426251514163761,0.28184517175404017,5.060407830609985,0.003898659356587876,7
5,6,16,B05_15,days,1.3998701695560753,0.12367415649870665,11.319019342337013,9.410446872208497e-5,7
5,6,21,F04_14,days,1.3598211128425954,0.11651740221677565,11.670540940422843,8.114804790875948e-5,7
5,6,22,F06_14,days,-0.1758214689416834,0.19477775640998843,-0.902677349725685,0.4080772728335134,7
5,6,26,C06_14,days,1.2303151991485197,0.16161340907067107,7.612704949565922,6.215730123290271e-4,7
5,6,28,C05_14,days,1.6361216159864613,0.18025740469353752,9.07658478034838,2.715230008354275e-4,7
5,6,28,E03_14,days,1.5586963040754742,0.1531293156288493,10.178954288892665,1.5699842312201945e-4,7
5,6,29,B10_15,days,1.5390374183924267,0.08263622815638766,18.624245717989748,8.21463278287304e-6,7
5,6,29,D02_15,days,1.3612204902633058,0.081494048238765035,16.703311710263048,1.4052578181926903e-5,7
5,6,29,E06_15,days,1.4190888066317933,0.08349535151301694,16.99602170559827,1.290008355503988e-5,7
5,6,29,F04_15,days,1.230035090978493,0.0853831655803213,14.40606099127795,2.9067919747296334e-5,7
5,6,3,B03_15,days,1.5777094732387231,0.07210130152737128,21.881844568919316,3.700112679234119e-6,7
5,6,5,C04_15,days,1.3992157561192125,0.1414628437116322,9.891047849790665,1.8016429744910568e-4,7
5,6,5,D06_15,days,1.2787041031669721,0.1677531197003915,7.622535458361362,6.17846972447903e-4,7
5,6,7,F03_15,days,1.2501052453773223,0.16071148308624825,7.778568285045533,5.621092095239441e-4,7
5,6,8,B05_13,days,1.5314784315131191,0.126179069055974,12.137341343307451,6.708220457174732e-5,7
5,6,8,D03_13,days,1.4547123904673964,0.17669383510909062,8.232954984361838,4.30739492556405e-4,7
